구분,질문,답변
관악구 신림동 전세,관악구 신림동에 연립다세대 전세 보여주세요.,관악구 신림동에 있는 1997년에 지어진 금호 연립다세대은/는 2.0층 73.11m²(임대면적) 기준으로 보증금 22000만원 전세로 거래되었습니다.
동작구 상도동 전세,동작구 상도동에 아파트 전세 보여주세요.,동작구 상도동에 있는 2016년에 지어진 두산위브트레지움2차 아파트은/는 10.0층 59.79m²(임대면적) 기준으로 보증금 38850만원 전세로 거래되었습니다.
강동구 명일동 전세,강동구 명일동에 아파트 전세 보여주세요.,강동구 명일동에 있는 1985년에 지어진 고덕주공9 아파트은/는 10.0층 83.34m²(임대면적) 기준으로 보증금 38000만원 전세로 거래되었습니다.
양천구 신정동 전세,양천구 신정동에 아파트 전세 보여주세요.,양천구 신정동에 있는 1997년에 지어진 목동현대3차 아파트은/는 17.0층 84.77m²(임대면적) 기준으로 보증금 55000만원 전세로 거래되었습니다.
성북구 장위동 월세,성북구 장위동에 아파트 월세 보여주세요.,성북구 장위동에 있는 2022년에 지어진 꿈의숲아이파크 아파트은/는 2.0층 39.0m²(임대면적) 기준으로 보증금 10512만원 임대료는 27만원에 월세로 거래되었습니다.
동대문구 휘경동 월세,동대문구 휘경동에 아파트 월세 보여주세요.,동대문구 휘경동에 있는 2000년에 지어진 롯데 아파트은/는 10.0층 82.8m²(임대면적) 기준으로 보증금 15000만원 임대료는 100만원에 월세로 거래되었습니다.
성동구 금호동2가 전세,성동구 금호동2가에 아파트 전세 보여주세요.,성동구 금호동2가에 있는 2012년에 지어진 금호자이1차 아파트은/는 18.0층 84.98m²(임대면적) 기준으로 보증금 70000만원 전세로 거래되었습니다.
영등포구 문래동4가 전세,영등포구 문래동4가에 아파트 전세 보여주세요.,영등포구 문래동4가에 있는 2001년에 지어진 문래동삼환 아파트은/는 18.0층 59.85m²(임대면적) 기준으로 보증금 39000만원 전세로 거래되었습니다.
강동구 고덕동 월세,강동구 고덕동에 아파트 월세 보여주세요.,강동구 고덕동에 있는 2019년에 지어진 고덕그라시움 아파트은/는 26.0층 84.24m²(임대면적) 기준으로 보증금 57750만원 임대료는 13만원에 월세로 거래되었습니다.
광진구 중곡동 월세,광진구 중곡동에 연립다세대 월세 보여주세요.,광진구 중곡동에 있는 2016년에 지어진 마드레 연립다세대은/는 6.0층 29.4m²(임대면적) 기준으로 보증금 25000만원 임대료는 10만원에 월세로 거래되었습니다.
강동구 고덕동 전세,강동구 고덕동에 아파트 전세 보여주세요.,강동구 고덕동에 있는 2019년에 지어진 고덕그라시움 아파트은/는 13.0층 84.24m²(임대면적) 기준으로 보증금 55000만원 전세로 거래되었습니다.
강동구 고덕동 월세,강동구 고덕동에 아파트 월세 보여주세요.,강동구 고덕동에 있는 2016년에 지어진 래미안힐스테이트고덕 아파트은/는 14.0층 97.0m²(임대면적) 기준으로 보증금 45000만원 임대료는 180만원에 월세로 거래되었습니다.
용산구 이촌동 전세,용산구 이촌동에 아파트 전세 보여주세요.,용산구 이촌동에 있는 2001년에 지어진 동부센트레빌 아파트은/는 3.0층 100.8m²(임대면적) 기준으로 보증금 80000만원 전세로 거래되었습니다.
동작구 사당동 전세,동작구 사당동에 연립다세대 전세 보여주세요.,동작구 사당동에 있는 2013년에 지어진 금잔디 연립다세대은/는 2.0층 68.38m²(임대면적) 기준으로 보증금 24800만원 전세로 거래되었습니다.
중구 황학동 전세,중구 황학동에 오피스텔 전세 보여주세요.,중구 황학동에 있는 2021년에 지어진 메트하임 신당역 오피스텔 오피스텔은/는 5.0층 24.19m²(임대면적) 기준으로 보증금 23500만원 전세로 거래되었습니다.
성동구 금호동3가 전세,성동구 금호동3가에 아파트 전세 보여주세요.,성동구 금호동3가에 있는 2005년에 지어진 금호한신 아파트은/는 12.0층 84.49m²(임대면적) 기준으로 보증금 70000만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2000년에 지어진 반포푸르지오 아파트은/는 11.0층 59.91m²(임대면적) 기준으로 보증금 75000만원 전세로 거래되었습니다.
은평구 구산동 월세,은평구 구산동에 아파트 월세 보여주세요.,은평구 구산동에 있는 2022년에 지어진 구산주택 아파트은/는 6.0층 33.95m²(임대면적) 기준으로 보증금 9100만원 임대료는 58만원에 월세로 거래되었습니다.
동작구 상도동 전세,동작구 상도동에 연립다세대 전세 보여주세요.,동작구 상도동에 있는 2022년에 지어진 루나포레30 연립다세대은/는 5.0층 65.03m²(임대면적) 기준으로 보증금 40000만원 전세로 거래되었습니다.
강동구 고덕동 전세,강동구 고덕동에 아파트 전세 보여주세요.,강동구 고덕동에 있는 2019년에 지어진 고덕그라시움 아파트은/는 13.0층 73.87m²(임대면적) 기준으로 보증금 70000만원 전세로 거래되었습니다.
서초구 양재동 전세,서초구 양재동에 연립다세대 전세 보여주세요.,서초구 양재동에 있는 2016년에 지어진 마이빌(388-2) 연립다세대은/는 3.0층 29.97m²(임대면적) 기준으로 보증금 30000만원 전세로 거래되었습니다.
마포구 성산동 전세,마포구 성산동에 연립다세대 전세 보여주세요.,마포구 성산동에 있는 1998년에 지어진 그린빌 연립다세대은/는 2.0층 28.35m²(임대면적) 기준으로 보증금 12000만원 전세로 거래되었습니다.
동작구 대방동 전세,동작구 대방동에 연립다세대 전세 보여주세요.,동작구 대방동에 있는 2016년에 지어진 디안 연립다세대은/는 5.0층 24.09m²(임대면적) 기준으로 보증금 20000만원 전세로 거래되었습니다.
마포구 서교동 전세,마포구 서교동에 연립다세대 전세 보여주세요.,마포구 서교동에 있는 1995년에 지어진 동신빌라 연립다세대은/는 4.0층 28.61m²(임대면적) 기준으로 보증금 16300만원 전세로 거래되었습니다.
서초구 양재동 전세,서초구 양재동에 연립다세대 전세 보여주세요.,서초구 양재동에 있는 1994년에 지어진 동일빌라7차 연립다세대은/는 -1.0층 28.98m²(임대면적) 기준으로 보증금 9000만원 전세로 거래되었습니다.
마포구 아현동 전세,마포구 아현동에 아파트 전세 보여주세요.,마포구 아현동에 있는 2015년에 지어진 공덕자이(임대) 아파트은/는 8.0층 36.4m²(임대면적) 기준으로 보증금 7535만원 전세로 거래되었습니다.
용산구 도원동 전세,용산구 도원동에 아파트 전세 보여주세요.,용산구 도원동에 있는 2001년에 지어진 삼성래미안 아파트은/는 6.0층 84.92m²(임대면적) 기준으로 보증금 65000만원 전세로 거래되었습니다.
은평구 진관동 전세,은평구 진관동에 아파트 전세 보여주세요.,은평구 진관동에 있는 2010년에 지어진 구파발10단지어울림(1001~1010동)장기전세BL3-4 아파트은/는 9.0층 84.69m²(임대면적) 기준으로 보증금 38150만원 전세로 거래되었습니다.
종로구 구기동 전세,종로구 구기동에 연립다세대 전세 보여주세요.,종로구 구기동에 있는 1989년에 지어진 약산빌라(다동) 연립다세대은/는 2.0층 54.78m²(임대면적) 기준으로 보증금 20000만원 전세로 거래되었습니다.
광진구 구의동 월세,광진구 구의동에 아파트 월세 보여주세요.,광진구 구의동에 있는 2023년에 지어진 광진파크하우스 아파트은/는 3.0층 45.58m²(임대면적) 기준으로 보증금 2000만원 임대료는 110만원에 월세로 거래되었습니다.
중구 장충동2가 월세,중구 장충동2가에 연립다세대 월세 보여주세요.,중구 장충동2가에 있는 2001년에 지어진 세화빌 연립다세대은/는 4.0층 32.28m²(임대면적) 기준으로 보증금 3000만원 임대료는 55만원에 월세로 거래되었습니다.
강동구 고덕동 월세,강동구 고덕동에 아파트 월세 보여주세요.,강동구 고덕동에 있는 2019년에 지어진 고덕그라시움 아파트은/는 2.0층 73.87m²(임대면적) 기준으로 보증금 65000만원 임대료는 20만원에 월세로 거래되었습니다.
송파구 풍납동 전세,송파구 풍납동에 연립다세대 전세 보여주세요.,송파구 풍납동에 있는 2009년에 지어진 쉐르빌 연립다세대은/는 4.0층 79.55m²(임대면적) 기준으로 보증금 35000만원 전세로 거래되었습니다.
서초구 잠원동 전세,서초구 잠원동에 아파트 전세 보여주세요.,서초구 잠원동에 있는 2002년에 지어진 동아 아파트은/는 8.0층 59.92m²(임대면적) 기준으로 보증금 67000만원 전세로 거래되었습니다.
은평구 불광동 월세,은평구 불광동에 연립다세대 월세 보여주세요.,은평구 불광동에 있는 2018년에 지어진 수성렉스빌 연립다세대은/는 3.0층 29.32m²(임대면적) 기준으로 보증금 3000만원 임대료는 90만원에 월세로 거래되었습니다.
서초구 양재동 월세,서초구 양재동에 연립다세대 월세 보여주세요.,서초구 양재동에 있는 1988년에 지어진 도곡한신빌라 연립다세대은/는 1.0층 46.25m²(임대면적) 기준으로 보증금 14900만원 임대료는 20만원에 월세로 거래되었습니다.
노원구 중계동 전세,노원구 중계동에 아파트 전세 보여주세요.,노원구 중계동에 있는 1989년에 지어진 상아 아파트은/는 11.0층 51.29m²(임대면적) 기준으로 보증금 26250만원 전세로 거래되었습니다.
서초구 양재동 전세,서초구 양재동에 연립다세대 전세 보여주세요.,서초구 양재동에 있는 2002년에 지어진 대성힛트빌라 연립다세대은/는 4.0층 78.49m²(임대면적) 기준으로 보증금 49000만원 전세로 거래되었습니다.
성동구 행당동 전세,성동구 행당동에 연립다세대 전세 보여주세요.,성동구 행당동에 있는 2023년에 지어진 에뜨롬행당 연립다세대은/는 5.0층 39.34m²(임대면적) 기준으로 보증금 39900만원 전세로 거래되었습니다.
성북구 석관동 전세,성북구 석관동에 연립다세대 전세 보여주세요.,성북구 석관동에 있는 2021년에 지어진 누리마루(338-415) 연립다세대은/는 1.0층 45.96m²(임대면적) 기준으로 보증금 40000만원 전세로 거래되었습니다.
강남구 수서동 월세,강남구 수서동에 아파트 월세 보여주세요.,강남구 수서동에 있는 1992년에 지어진 신동아 아파트은/는 15.0층 39.51m²(임대면적) 기준으로 보증금 25000만원 임대료는 28만원에 월세로 거래되었습니다.
구로구 신도림동 월세,구로구 신도림동에 아파트 월세 보여주세요.,구로구 신도림동에 있는 2003년에 지어진 대림e-편한세상4 아파트은/는 22.0층 152.07m²(임대면적) 기준으로 보증금 20000만원 임대료는 255만원에 월세로 거래되었습니다.
은평구 진관동 월세,은평구 진관동에 오피스텔 월세 보여주세요.,은평구 진관동에 있는 2013년에 지어진 아이파크 포레스트 게이트 오피스텔은/는 4.0층 24.91m²(임대면적) 기준으로 보증금 1000만원 임대료는 65만원에 월세로 거래되었습니다.
은평구 구산동 월세,은평구 구산동에 아파트 월세 보여주세요.,은평구 구산동에 있는 2022년에 지어진 구산주택 아파트은/는 16.0층 33.95m²(임대면적) 기준으로 보증금 9100만원 임대료는 59만원에 월세로 거래되었습니다.
강동구 암사동 월세,강동구 암사동에 연립다세대 월세 보여주세요.,강동구 암사동에 있는 2013년에 지어진 씨디에스제이 연립다세대은/는 2.0층 55.42m²(임대면적) 기준으로 보증금 27000만원 임대료는 15만원에 월세로 거래되었습니다.
