구분,질문,답변
문정동/월세/임대료,문정동 월세 임대료 가장비싼 높은 고액,문정동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 10000만원 임대료는 260만원에 월세로 거래되었습니다.
상계동/월세/임대료,상계동 월세 임대료 가장비싼 높은 고액,상계동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 30000만원 임대료는 120만원에 월세로 거래되었습니다.
방배동/월세/임대료,방배동 월세 임대료 가장비싼 높은 고액,방배동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 50000만원 임대료는 350만원에 월세로 거래되었습니다.
시흥동/월세/임대료,시흥동 월세 임대료 가장비싼 높은 고액,시흥동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 120만원에 월세로 거래되었습니다.
고척동/월세/임대료,고척동 월세 임대료 가장비싼 높은 고액,고척동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 24800만원 임대료는 55만원에 월세로 거래되었습니다.
응암동/월세/임대료,응암동 월세 임대료 가장비싼 높은 고액,응암동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 110만원에 월세로 거래되었습니다.
서교동/월세/임대료,서교동 월세 임대료 가장비싼 높은 고액,서교동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 2000만원 임대료는 78만원에 월세로 거래되었습니다.
가양동/월세/임대료,가양동 월세 임대료 가장비싼 높은 고액,가양동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 20000만원 임대료는 200만원에 월세로 거래되었습니다.
잠실동/월세/임대료,잠실동 월세 임대료 가장비싼 높은 고액,잠실동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 40000만원 임대료는 520만원에 월세로 거래되었습니다.
진관동/월세/임대료,진관동 월세 임대료 가장비싼 높은 고액,진관동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 10000만원 임대료는 130만원에 월세로 거래되었습니다.
하왕십리동/월세/임대료,하왕십리동 월세 임대료 가장비싼 높은 고액,하왕십리동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 330만원에 월세로 거래되었습니다.
이태원동/월세/임대료,이태원동 월세 임대료 가장비싼 높은 고액,이태원동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 1000만원 임대료는 120만원에 월세로 거래되었습니다.
내발산동/월세/임대료,내발산동 월세 임대료 가장비싼 높은 고액,내발산동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 180만원에 월세로 거래되었습니다.
도림동/월세/임대료,도림동 월세 임대료 가장비싼 높은 고액,도림동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 100만원에 월세로 거래되었습니다.
상암동/월세/임대료,상암동 월세 임대료 가장비싼 높은 고액,상암동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 10000만원 임대료는 290만원에 월세로 거래되었습니다.
독산동/월세/임대료,독산동 월세 임대료 가장비싼 높은 고액,독산동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 110만원에 월세로 거래되었습니다.
상봉동/월세/임대료,상봉동 월세 임대료 가장비싼 높은 고액,상봉동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 180만원에 월세로 거래되었습니다.
양평동4가/월세/임대료,양평동4가 월세 임대료 가장비싼 높은 고액,양평동4가에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 17860만원 임대료는 13만원에 월세로 거래되었습니다.
마곡동/월세/임대료,마곡동 월세 임대료 가장비싼 높은 고액,마곡동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 30000만원 임대료는 180만원에 월세로 거래되었습니다.
녹번동/월세/임대료,녹번동 월세 임대료 가장비싼 높은 고액,녹번동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 1000만원 임대료는 195만원에 월세로 거래되었습니다.
신도림동/월세/임대료,신도림동 월세 임대료 가장비싼 높은 고액,신도림동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 20000만원 임대료는 255만원에 월세로 거래되었습니다.
양평동5가/월세/임대료,양평동5가 월세 임대료 가장비싼 높은 고액,양평동5가에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 58만원에 월세로 거래되었습니다.
우면동/월세/임대료,우면동 월세 임대료 가장비싼 높은 고액,우면동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 10000만원 임대료는 150만원에 월세로 거래되었습니다.
개봉동/월세/임대료,개봉동 월세 임대료 가장비싼 높은 고액,개봉동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 130만원에 월세로 거래되었습니다.
공릉동/월세/임대료,공릉동 월세 임대료 가장비싼 높은 고액,공릉동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 110만원에 월세로 거래되었습니다.
성내동/월세/임대료,성내동 월세 임대료 가장비싼 높은 고액,성내동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 20000만원 임대료는 140만원에 월세로 거래되었습니다.
목동/월세/임대료,목동 월세 임대료 가장비싼 높은 고액,목동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 70000만원 임대료는 400만원에 월세로 거래되었습니다.
불광동/월세/임대료,불광동 월세 임대료 가장비싼 높은 고액,불광동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 130만원에 월세로 거래되었습니다.
영등포동7가/월세/임대료,영등포동7가 월세 임대료 가장비싼 높은 고액,영등포동7가에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 20000만원 임대료는 380만원에 월세로 거래되었습니다.
사당동/월세/임대료,사당동 월세 임대료 가장비싼 높은 고액,사당동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 10000만원 임대료는 160만원에 월세로 거래되었습니다.
내곡동/월세/임대료,내곡동 월세 임대료 가장비싼 높은 고액,내곡동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 40000만원 임대료는 150만원에 월세로 거래되었습니다.
신사동/월세/임대료,신사동 월세 임대료 가장비싼 높은 고액,신사동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 168만원에 월세로 거래되었습니다.
월계동/월세/임대료,월계동 월세 임대료 가장비싼 높은 고액,월계동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 150만원에 월세로 거래되었습니다.
수유동/월세/임대료,수유동 월세 임대료 가장비싼 높은 고액,수유동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 85만원에 월세로 거래되었습니다.
화곡동/월세/임대료,화곡동 월세 임대료 가장비싼 높은 고액,화곡동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 17000만원 임대료는 160만원에 월세로 거래되었습니다.
성산동/월세/임대료,성산동 월세 임대료 가장비싼 높은 고액,성산동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 120만원에 월세로 거래되었습니다.
하계동/월세/임대료,하계동 월세 임대료 가장비싼 높은 고액,하계동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 3000만원 임대료는 100만원에 월세로 거래되었습니다.
도화동/월세/임대료,도화동 월세 임대료 가장비싼 높은 고액,도화동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 20000만원 임대료는 230만원에 월세로 거래되었습니다.
아현동/월세/임대료,아현동 월세 임대료 가장비싼 높은 고액,아현동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 20000만원 임대료는 160만원에 월세로 거래되었습니다.
길음동/월세/임대료,길음동 월세 임대료 가장비싼 높은 고액,길음동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 10000만원 임대료는 190만원에 월세로 거래되었습니다.
이문동/월세/임대료,이문동 월세 임대료 가장비싼 높은 고액,이문동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 30000만원 임대료는 90만원에 월세로 거래되었습니다.
중림동/월세/임대료,중림동 월세 임대료 가장비싼 높은 고액,중림동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 45000만원 임대료는 160만원에 월세로 거래되었습니다.
북아현동/월세/임대료,북아현동 월세 임대료 가장비싼 높은 고액,북아현동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5000만원 임대료는 50만원에 월세로 거래되었습니다.
구로동/월세/임대료,구로동 월세 임대료 가장비싼 높은 고액,구로동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 5500만원 임대료는 160만원에 월세로 거래되었습니다.
신원동/월세/임대료,신원동 월세 임대료 가장비싼 높은 고액,신원동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 1000만원 임대료는 76만원에 월세로 거래되었습니다.
묵동/월세/임대료,묵동 월세 임대료 가장비싼 높은 고액,묵동에서 임대료가 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 25000만원 임대료는 85만원에 월세로 거래되었습니다.
