구분,질문,답변
행촌동/월세/보증금,행촌동 월세 보증금 가장비싼 높은 고액,행촌동에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 18443만원 임대료는 45만원에 거래된 경희궁자이(1단지) 아파트입니다.
흥인동/월세/보증금,흥인동 월세 보증금 가장비싼 높은 고액,흥인동에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 55700만원 임대료는 260만원에 거래된 청계천두산위브더제니스 아파트입니다.
내수동/월세/보증금,내수동 월세 보증금 가장비싼 높은 고액,내수동에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 79만원에 거래된 광화문시대 오피스텔입니다.
양평동3가/월세/보증금,양평동3가 월세 보증금 가장비싼 높은 고액,양평동3가에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 25000만원 임대료는 43만원에 거래된 그랜드타워 연립다세대입니다.
사직동/월세/보증금,사직동 월세 보증금 가장비싼 높은 고액,사직동에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 15000만원 임대료는 20만원에 거래된 신흥주택 연립다세대입니다.
원효로4가/월세/보증금,원효로4가 월세 보증금 가장비싼 높은 고액,원효로4가에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 45000만원 임대료는 100만원에 거래된 한강수 아파트입니다.
문래동6가/월세/보증금,문래동6가 월세 보증금 가장비싼 높은 고액,문래동6가에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 38000만원 임대료는 40만원에 거래된 현대1차 아파트입니다.
하월곡동/월세/보증금,하월곡동 월세 보증금 가장비싼 높은 고액,하월곡동에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 20000만원 임대료는 100만원에 거래된 꿈의숲푸르지오 아파트입니다.
충무로2가/월세/보증금,충무로2가 월세 보증금 가장비싼 높은 고액,충무로2가에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 95만원에 거래된 명동 엠퍼스트플레이스 오피스텔입니다.
사근동/월세/보증금,사근동 월세 보증금 가장비싼 높은 고액,사근동에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 55만원에 거래된 세경빌딩 연립다세대입니다.
연희동/월세/보증금,연희동 월세 보증금 가장비싼 높은 고액,연희동에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 25만원에 거래된 	(136-7)	 오피스텔입니다.
영등포동3가/월세/보증금,영등포동3가 월세 보증금 가장비싼 높은 고액,영등포동3가에서 보증금이 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 9000만원 임대료는 58만원에 거래된 제이캐슬 오피스텔입니다.
정동/월세/임대료,정동 월세 임대료 가장비싼 높은 고액,정동의 (월세)거래내역이 없습니다
창신동/월세/임대료,창신동 월세 임대료 가장비싼 높은 고액,창신동의 (월세)거래내역이 없습니다
신창동/월세/임대료,신창동 월세 임대료 가장비싼 높은 고액,신창동의 (월세)거래내역이 없습니다
문래동2가/월세/임대료,문래동2가 월세 임대료 가장비싼 높은 고액,문래동2가의 (월세)거래내역이 없습니다
원효로3가/월세/임대료,원효로3가 월세 임대료 가장비싼 높은 고액,원효로3가의 (월세)거래내역이 없습니다
보광동/월세/임대료,보광동 월세 임대료 가장비싼 높은 고액,보광동의 (월세)거래내역이 없습니다
천연동/월세/임대료,천연동 월세 임대료 가장비싼 높은 고액,천연동의 (월세)거래내역이 없습니다
구기동/월세/임대료,구기동 월세 임대료 가장비싼 높은 고액,구기동의 (월세)거래내역이 없습니다
옥인동/월세/임대료,옥인동 월세 임대료 가장비싼 높은 고액,옥인동의 (월세)거래내역이 없습니다
이화동/월세/임대료,이화동 월세 임대료 가장비싼 높은 고액,이화동의 (월세)거래내역이 없습니다
신영동/월세/임대료,신영동 월세 임대료 가장비싼 높은 고액,신영동의 (월세)거래내역이 없습니다
당인동/월세/임대료,당인동 월세 임대료 가장비싼 높은 고액,당인동의 (월세)거래내역이 없습니다
한강로1가/월세/임대료,한강로1가 월세 임대료 가장비싼 높은 고액,한강로1가의 (월세)거래내역이 없습니다
문래동1가/월세/임대료,문래동1가 월세 임대료 가장비싼 높은 고액,문래동1가의 (월세)거래내역이 없습니다
원서동/월세/임대료,원서동 월세 임대료 가장비싼 높은 고액,원서동의 (월세)거래내역이 없습니다
대신동/월세/임대료,대신동 월세 임대료 가장비싼 높은 고액,대신동의 (월세)거래내역이 없습니다
산천동/월세/임대료,산천동 월세 임대료 가장비싼 높은 고액,산천동의 (월세)거래내역이 없습니다
예장동/월세/임대료,예장동 월세 임대료 가장비싼 높은 고액,예장동의 (월세)거래내역이 없습니다
청파동1가/월세/임대료,청파동1가 월세 임대료 가장비싼 높은 고액,청파동1가의 (월세)거래내역이 없습니다
오장동/월세/임대료,오장동 월세 임대료 가장비싼 높은 고액,오장동의 (월세)거래내역이 없습니다
입정동/월세/임대료,입정동 월세 임대료 가장비싼 높은 고액,입정동의 (월세)거래내역이 없습니다
삼선동1가/월세/임대료,삼선동1가 월세 임대료 가장비싼 높은 고액,삼선동1가의 (월세)거래내역이 없습니다
의주로1가/월세/임대료,의주로1가 월세 임대료 가장비싼 높은 고액,의주로1가의 (월세)거래내역이 없습니다
외발산동/월세/임대료,외발산동 월세 임대료 가장비싼 높은 고액,외발산동의 (월세)거래내역이 없습니다
원효로2가/월세/임대료,원효로2가 월세 임대료 가장비싼 높은 고액,원효로2가의 (월세)거래내역이 없습니다
주성동/월세/임대료,주성동 월세 임대료 가장비싼 높은 고액,주성동의 (월세)거래내역이 없습니다
토정동/월세/임대료,토정동 월세 임대료 가장비싼 높은 고액,토정동의 (월세)거래내역이 없습니다
인현동2가/월세/임대료,인현동2가 월세 임대료 가장비싼 높은 고액,인현동2가의 (월세)거래내역이 없습니다
당주동/월세/임대료,당주동 월세 임대료 가장비싼 높은 고액,당주동의 (월세)거래내역이 없습니다
서계동/월세/임대료,서계동 월세 임대료 가장비싼 높은 고액,서계동의 (월세)거래내역이 없습니다
청파동3가/월세/임대료,청파동3가 월세 임대료 가장비싼 높은 고액,청파동3가의 (월세)거래내역이 없습니다
신계동/월세/임대료,신계동 월세 임대료 가장비싼 높은 고액,신계동의 (월세)거래내역이 없습니다
안암동2가/월세/임대료,안암동2가 월세 임대료 가장비싼 높은 고액,안암동2가의 (월세)거래내역이 없습니다
통인동/월세/임대료,통인동 월세 임대료 가장비싼 높은 고액,통인동의 (월세)거래내역이 없습니다
안암동4가/월세/임대료,안암동4가 월세 임대료 가장비싼 높은 고액,안암동4가의 (월세)거래내역이 없습니다
동소문동4가/월세/임대료,동소문동4가 월세 임대료 가장비싼 높은 고액,동소문동4가의 (월세)거래내역이 없습니다
문래동4가/월세/임대료,문래동4가 월세 임대료 가장비싼 높은 고액,문래동4가의 (월세)거래내역이 없습니다
가락동/월세/임대료,가락동 월세 임대료 가장비싼 높은 고액,가락동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 360만원에 거래된 헬리오시티 아파트입니다.
문정동/월세/임대료,문정동 월세 임대료 가장비싼 높은 고액,문정동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 260만원에 거래된 파크하비오 아파트입니다.
상계동/월세/임대료,상계동 월세 임대료 가장비싼 높은 고액,상계동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 30000만원 임대료는 120만원에 거래된 포레나노원 아파트입니다.
방배동/월세/임대료,방배동 월세 임대료 가장비싼 높은 고액,방배동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 50000만원 임대료는 350만원에 거래된 방배2차e-편한세상 아파트입니다.
시흥동/월세/임대료,시흥동 월세 임대료 가장비싼 높은 고액,시흥동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 120만원에 거래된 벽산 아파트입니다.
고척동/월세/임대료,고척동 월세 임대료 가장비싼 높은 고액,고척동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 24800만원 임대료는 55만원에 거래된 고척아이파크(아파트) 아파트입니다.
응암동/월세/임대료,응암동 월세 임대료 가장비싼 높은 고액,응암동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 110만원에 거래된 거장메카 오피스텔입니다.
서교동/월세/임대료,서교동 월세 임대료 가장비싼 높은 고액,서교동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 2000만원 임대료는 78만원에 거래된 대우미래사랑 아파트입니다.
가양동/월세/임대료,가양동 월세 임대료 가장비싼 높은 고액,가양동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 20000만원 임대료는 200만원에 거래된 강서한강자이 아파트입니다.
잠실동/월세/임대료,잠실동 월세 임대료 가장비싼 높은 고액,잠실동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 40000만원 임대료는 520만원에 거래된 잠실엘스 아파트입니다.
진관동/월세/임대료,진관동 월세 임대료 가장비싼 높은 고액,진관동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 130만원에 거래된 은평뉴타운 제각말 푸르지오(5-3단지) 아파트입니다.
하왕십리동/월세/임대료,하왕십리동 월세 임대료 가장비싼 높은 고액,하왕십리동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 330만원에 거래된 센트라스 아파트입니다.
