구분,질문,답변
하월곡동/월세/보증금,하월곡동 월세 보증금 가장싼 낮은 저렴,하월곡동에서 보증금이 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 6000만원 임대료는 50만원에 거래된 퀸즈빌 연립다세대입니다.
충무로2가/월세/보증금,충무로2가 월세 보증금 가장싼 낮은 저렴,충무로2가에서 보증금이 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 95만원에 거래된 명동 엠퍼스트플레이스 오피스텔입니다.
사근동/월세/보증금,사근동 월세 보증금 가장싼 낮은 저렴,사근동에서 보증금이 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 55만원에 거래된 세경빌딩 연립다세대입니다.
연희동/월세/보증금,연희동 월세 보증금 가장싼 낮은 저렴,연희동에서 보증금이 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 110만원에 거래된 수미안 연립다세대입니다.
영등포동3가/월세/보증금,영등포동3가 월세 보증금 가장싼 낮은 저렴,영등포동3가에서 보증금이 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 75만원에 거래된 여의도 포레스트 시티 오피스텔입니다.
정동/월세/임대료,정동 월세 임대료 가장싼 낮은 저렴,정동의 (월세)거래내역이 없습니다
창신동/월세/임대료,창신동 월세 임대료 가장싼 낮은 저렴,창신동의 (월세)거래내역이 없습니다
신창동/월세/임대료,신창동 월세 임대료 가장싼 낮은 저렴,신창동의 (월세)거래내역이 없습니다
문래동2가/월세/임대료,문래동2가 월세 임대료 가장싼 낮은 저렴,문래동2가의 (월세)거래내역이 없습니다
원효로3가/월세/임대료,원효로3가 월세 임대료 가장싼 낮은 저렴,원효로3가의 (월세)거래내역이 없습니다
보광동/월세/임대료,보광동 월세 임대료 가장싼 낮은 저렴,보광동의 (월세)거래내역이 없습니다
천연동/월세/임대료,천연동 월세 임대료 가장싼 낮은 저렴,천연동의 (월세)거래내역이 없습니다
구기동/월세/임대료,구기동 월세 임대료 가장싼 낮은 저렴,구기동의 (월세)거래내역이 없습니다
옥인동/월세/임대료,옥인동 월세 임대료 가장싼 낮은 저렴,옥인동의 (월세)거래내역이 없습니다
이화동/월세/임대료,이화동 월세 임대료 가장싼 낮은 저렴,이화동의 (월세)거래내역이 없습니다
신영동/월세/임대료,신영동 월세 임대료 가장싼 낮은 저렴,신영동의 (월세)거래내역이 없습니다
당인동/월세/임대료,당인동 월세 임대료 가장싼 낮은 저렴,당인동의 (월세)거래내역이 없습니다
한강로1가/월세/임대료,한강로1가 월세 임대료 가장싼 낮은 저렴,한강로1가의 (월세)거래내역이 없습니다
문래동1가/월세/임대료,문래동1가 월세 임대료 가장싼 낮은 저렴,문래동1가의 (월세)거래내역이 없습니다
원서동/월세/임대료,원서동 월세 임대료 가장싼 낮은 저렴,원서동의 (월세)거래내역이 없습니다
대신동/월세/임대료,대신동 월세 임대료 가장싼 낮은 저렴,대신동의 (월세)거래내역이 없습니다
산천동/월세/임대료,산천동 월세 임대료 가장싼 낮은 저렴,산천동의 (월세)거래내역이 없습니다
예장동/월세/임대료,예장동 월세 임대료 가장싼 낮은 저렴,예장동의 (월세)거래내역이 없습니다
청파동1가/월세/임대료,청파동1가 월세 임대료 가장싼 낮은 저렴,청파동1가의 (월세)거래내역이 없습니다
오장동/월세/임대료,오장동 월세 임대료 가장싼 낮은 저렴,오장동의 (월세)거래내역이 없습니다
입정동/월세/임대료,입정동 월세 임대료 가장싼 낮은 저렴,입정동의 (월세)거래내역이 없습니다
삼선동1가/월세/임대료,삼선동1가 월세 임대료 가장싼 낮은 저렴,삼선동1가의 (월세)거래내역이 없습니다
의주로1가/월세/임대료,의주로1가 월세 임대료 가장싼 낮은 저렴,의주로1가의 (월세)거래내역이 없습니다
외발산동/월세/임대료,외발산동 월세 임대료 가장싼 낮은 저렴,외발산동의 (월세)거래내역이 없습니다
원효로2가/월세/임대료,원효로2가 월세 임대료 가장싼 낮은 저렴,원효로2가의 (월세)거래내역이 없습니다
주성동/월세/임대료,주성동 월세 임대료 가장싼 낮은 저렴,주성동의 (월세)거래내역이 없습니다
토정동/월세/임대료,토정동 월세 임대료 가장싼 낮은 저렴,토정동의 (월세)거래내역이 없습니다
인현동2가/월세/임대료,인현동2가 월세 임대료 가장싼 낮은 저렴,인현동2가의 (월세)거래내역이 없습니다
당주동/월세/임대료,당주동 월세 임대료 가장싼 낮은 저렴,당주동의 (월세)거래내역이 없습니다
서계동/월세/임대료,서계동 월세 임대료 가장싼 낮은 저렴,서계동의 (월세)거래내역이 없습니다
청파동3가/월세/임대료,청파동3가 월세 임대료 가장싼 낮은 저렴,청파동3가의 (월세)거래내역이 없습니다
신계동/월세/임대료,신계동 월세 임대료 가장싼 낮은 저렴,신계동의 (월세)거래내역이 없습니다
안암동2가/월세/임대료,안암동2가 월세 임대료 가장싼 낮은 저렴,안암동2가의 (월세)거래내역이 없습니다
통인동/월세/임대료,통인동 월세 임대료 가장싼 낮은 저렴,통인동의 (월세)거래내역이 없습니다
안암동4가/월세/임대료,안암동4가 월세 임대료 가장싼 낮은 저렴,안암동4가의 (월세)거래내역이 없습니다
동소문동4가/월세/임대료,동소문동4가 월세 임대료 가장싼 낮은 저렴,동소문동4가의 (월세)거래내역이 없습니다
문래동4가/월세/임대료,문래동4가 월세 임대료 가장싼 낮은 저렴,문래동4가의 (월세)거래내역이 없습니다
가락동/월세/임대료,가락동 월세 임대료 가장싼 낮은 저렴,가락동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 21000만원 임대료는 4만원에 거래된 체리타운빌 연립다세대입니다.
문정동/월세/임대료,문정동 월세 임대료 가장싼 낮은 저렴,문정동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 20700만원 임대료는 5만원에 거래된 힐스테이트에코문정 오피스텔입니다.
상계동/월세/임대료,상계동 월세 임대료 가장싼 낮은 저렴,상계동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 4만원에 거래된 동신라메르 연립다세대입니다.
방배동/월세/임대료,방배동 월세 임대료 가장싼 낮은 저렴,방배동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 16200만원 임대료는 4만원에 거래된 방배브라운빌 연립다세대입니다.
시흥동/월세/임대료,시흥동 월세 임대료 가장싼 낮은 저렴,시흥동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 8250만원 임대료는 14만원에 거래된 SEORAEHOUSE(서래하우스) 연립다세대입니다.
고척동/월세/임대료,고척동 월세 임대료 가장싼 낮은 저렴,고척동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 4727만원 임대료는 9만원에 거래된 아스톤빌 연립다세대입니다.
응암동/월세/임대료,응암동 월세 임대료 가장싼 낮은 저렴,응암동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 4061만원 임대료는 9만원에 거래된 백련산에스케이뷰아이파크 아파트입니다.
서교동/월세/임대료,서교동 월세 임대료 가장싼 낮은 저렴,서교동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 17000만원 임대료는 15만원에 거래된 서교주택 연립다세대입니다.
가양동/월세/임대료,가양동 월세 임대료 가장싼 낮은 저렴,가양동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 4618만원 임대료는 2만원에 거래된 라이품 연립다세대입니다.
잠실동/월세/임대료,잠실동 월세 임대료 가장싼 낮은 저렴,잠실동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 18000만원 임대료는 1만원에 거래된 태성빌 연립다세대입니다.
진관동/월세/임대료,진관동 월세 임대료 가장싼 낮은 저렴,진관동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5750만원 임대료는 5만원에 거래된 상림마을8단지롯데캐슬(821~830동)BL1-12 아파트입니다.
하왕십리동/월세/임대료,하왕십리동 월세 임대료 가장싼 낮은 저렴,하왕십리동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5736만원 임대료는 8만원에 거래된 왕십리자이 아파트입니다.
이태원동/월세/임대료,이태원동 월세 임대료 가장싼 낮은 저렴,이태원동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 120만원에 거래된 한남YHA동 연립다세대입니다.
내발산동/월세/임대료,내발산동 월세 임대료 가장싼 낮은 저렴,내발산동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 7704만원 임대료는 7만원에 거래된 마곡수명산파크2단지 아파트입니다.
도림동/월세/임대료,도림동 월세 임대료 가장싼 낮은 저렴,도림동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 100만원에 거래된 브라보빌1 연립다세대입니다.
상암동/월세/임대료,상암동 월세 임대료 가장싼 낮은 저렴,상암동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 7005만원 임대료는 1만원에 거래된 상암월드컵파크1단지 아파트입니다.
독산동/월세/임대료,독산동 월세 임대료 가장싼 낮은 저렴,독산동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 19710만원 임대료는 10만원에 거래된 킹캐슬3차 오피스텔입니다.
상봉동/월세/임대료,상봉동 월세 임대료 가장싼 낮은 저렴,상봉동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 20000만원 임대료는 2만원에 거래된 봄작시티24 아파트입니다.
양평동4가/월세/임대료,양평동4가 월세 임대료 가장싼 낮은 저렴,양평동4가에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 17860만원 임대료는 13만원에 거래된 (182-1) 연립다세대입니다.
마곡동/월세/임대료,마곡동 월세 임대료 가장싼 낮은 저렴,마곡동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 15900만원 임대료는 5만원에 거래된 엠코지니어스타 오피스텔입니다.
녹번동/월세/임대료,녹번동 월세 임대료 가장싼 낮은 저렴,녹번동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 24000만원 임대료는 5만원에 거래된 더푸름 연립다세대입니다.
신도림동/월세/임대료,신도림동 월세 임대료 가장싼 낮은 저렴,신도림동에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 40000만원 임대료는 32만원에 거래된 신도림 에스케이뷰 오피스텔입니다.
양평동5가/월세/임대료,양평동5가 월세 임대료 가장싼 낮은 저렴,양평동5가에서 임대료가 가장싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 58만원에 거래된 한빛뉴스토리선유 오피스텔입니다.
